lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
166.2,166.3,-46.1,-46.0,0.0,40.0,5.0,10.5,3.3188712603885996e-04,0.000000,1
166.2,166.3,-46.0,-45.9,0.0,40.0,5.0,10.5,3.7078014862153887e-04,0.000000,1
166.2,166.3,-45.9,-45.8,0.0,40.0,5.0,10.5,3.5494513228430532e-04,0.000000,1
166.2,166.3,-45.8,-45.7,0.0,40.0,5.0,10.5,4.1254384668055837e-04,0.000000,1
166.2,166.3,-45.7,-45.6,0.0,40.0,5.0,10.5,5.2329635860647267e-04,0.000000,1
166.2,166.3,-45.6,-45.5,0.0,40.0,5.0,10.5,6.7655338806917162e-04,0.000000,1
166.2,166.3,-45.5,-45.4,0.0,40.0,5.0,10.5,7.4609781654439030e-04,0.000000,1
166.2,166.3,-45.4,-45.3,0.0,40.0,5.0,10.5,6.6136658877498280e-04,0.000000,1
166.2,166.3,-45.3,-45.2,0.0,40.0,5.0,10.5,7.4202330941668115e-04,0.000000,1
166.2,166.3,-45.2,-45.1,0.0,40.0,5.0,10.5,7.0229686492151618e-04,0.000000,1
166.3,166.4,-46.9,-46.8,0.0,40.0,5.0,10.5,5.6830114188071538e-05,0.000000,1
166.3,166.4,-46.8,-46.7,0.0,40.0,5.0,10.5,6.6451507155548532e-05,0.000000,1
166.3,166.4,-46.7,-46.6,0.0,40.0,5.0,10.5,7.7943469304382948e-05,0.000000,1
166.3,166.4,-46.6,-46.5,0.0,40.0,5.0,10.5,9.0250332878759196e-05,0.000000,1
166.3,166.4,-46.5,-46.4,0.0,40.0,5.0,10.5,1.1779029696468469e-04,0.000000,1
166.3,166.4,-46.4,-46.3,0.0,40.0,5.0,10.5,1.2945820373948838e-04,0.000000,1
166.3,166.4,-46.3,-46.2,0.0,40.0,5.0,10.5,1.5112717346412374e-04,0.000000,1
166.3,166.4,-46.2,-46.1,0.0,40.0,5.0,10.5,1.8742732787462404e-04,0.000000,1
166.3,166.4,-46.1,-46.0,0.0,40.0,5.0,10.5,2.4641507879168703e-04,0.000000,1
166.3,166.4,-46.0,-45.9,0.0,40.0,5.0,10.5,2.9993928606023088e-04,0.000000,1
166.3,166.4,-45.9,-45.8,0.0,40.0,5.0,10.5,3.4957419107050681e-04,0.000000,1
