lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
166.2,166.3,-46.1,-46.0,0.0,40.0,5.0,10.5,3.1988366049973035e-04,0.000000,1
166.2,166.3,-46.0,-45.9,0.0,40.0,5.0,10.5,3.2446038258298373e-04,0.000000,1
166.2,166.3,-45.9,-45.8,0.0,40.0,5.0,10.5,3.0722464197158276e-04,0.000000,1
166.2,166.3,-45.8,-45.7,0.0,40.0,5.0,10.5,3.4091710666957561e-04,0.000000,1
166.2,166.3,-45.7,-45.6,0.0,40.0,5.0,10.5,4.1268400401761260e-04,0.000000,1
166.2,166.3,-45.6,-45.5,0.0,40.0,5.0,10.5,5.0110237958344368e-04,0.000000,1
166.2,166.3,-45.5,-45.4,0.0,40.0,5.0,10.5,5.1736434953883329e-04,0.000000,1
166.2,166.3,-45.4,-45.3,0.0,40.0,5.0,10.5,4.8454827843125056e-04,0.000000,1
166.2,166.3,-45.3,-45.2,0.0,40.0,5.0,10.5,5.2028566150686740e-04,0.000000,1
166.2,166.3,-45.2,-45.1,0.0,40.0,5.0,10.5,5.1512467703000709e-04,0.000000,1
166.3,166.4,-46.9,-46.8,0.0,40.0,5.0,10.5,1.0584887030843436e-04,0.000000,1
166.3,166.4,-46.8,-46.7,0.0,40.0,5.0,10.5,1.1821575763977857e-04,0.000000,1
166.3,166.4,-46.7,-46.6,0.0,40.0,5.0,10.5,1.3136166149593187e-04,0.000000,1
166.3,166.4,-46.6,-46.5,0.0,40.0,5.0,10.5,1.4314428643366926e-04,0.000000,1
166.3,166.4,-46.5,-46.4,0.0,40.0,5.0,10.5,1.8053707962450535e-04,0.000000,1
166.3,166.4,-46.4,-46.3,0.0,40.0,5.0,10.5,1.8842462193819731e-04,0.000000,1
166.3,166.4,-46.3,-46.2,0.0,40.0,5.0,10.5,2.0517347722159263e-04,0.000000,1
166.3,166.4,-46.2,-46.1,0.0,40.0,5.0,10.5,2.3049151427788789e-04,0.000000,1
166.3,166.4,-46.1,-46.0,0.0,40.0,5.0,10.5,2.6544988082869553e-04,0.000000,1
166.3,166.4,-46.0,-45.9,0.0,40.0,5.0,10.5,2.8745709765455222e-04,0.000000,1
166.3,166.4,-45.9,-45.8,0.0,40.0,5.0,10.5,3.0547185479076229e-04,0.000000,1
166.3,166.4,-45.8,-45.7,0.0,40.0,5.0,10.5,3.4432530396561535e-04,0.000000,1
166.3,166.4,-45.7,-45.6,0.0,40.0,5.0,10.5,3.9642203406222288e-04,0.000000,1
166.3,166.4,-45.6,-45.5,0.0,40.0,5.0,10.5,4.8893024638330172e-04,0.000000,1
166.3,166.4,-45.5,-45.4,0.0,40.0,5.0,10.5,5.5203058489283752e-04,0.000000,1
166.3,166.4,-45.4,-45.3,0.0,40.0,5.0,10.5,5.4871976466239897e-04,0.000000,1
166.3,166.4,-45.3,-45.2,0.0,40.0,5.0,10.5,5.8844960742766221e-04,0.000000,1
166.3,166.4,-45.2,-45.1,0.0,40.0,5.0,10.5,5.6274206210896237e-04,0.000000,1
