lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
166.6,166.7,-46.4,-46.3,0.0,40.0,5.0,10.5,1.4056342754011506e-04,0.000000,1
166.6,166.7,-46.3,-46.2,0.0,40.0,5.0,10.5,1.5217310312533959e-04,0.000000,1
166.6,166.7,-46.2,-46.1,0.0,40.0,5.0,10.5,1.7097885861876112e-04,0.000000,1
166.6,166.7,-46.1,-46.0,0.0,40.0,5.0,10.5,1.8345206379296930e-04,0.000000,1
166.6,166.7,-46.0,-45.9,0.0,40.0,5.0,10.5,2.1031742878357146e-04,0.000000,1
166.6,166.7,-45.9,-45.8,0.0,40.0,5.0,10.5,3.0741653367817649e-04,0.000000,1
166.6,166.7,-45.8,-45.7,0.0,40.0,5.0,10.5,4.7119931238874063e-04,0.000000,1
166.6,166.7,-45.7,-45.6,0.0,40.0,5.0,10.5,5.1552716462323431e-04,0.000000,1
166.6,166.7,-45.6,-45.5,0.0,40.0,5.0,10.5,4.8712663591888341e-04,0.000000,1
166.6,166.7,-45.5,-45.4,0.0,40.0,5.0,10.5,6.4237006647172024e-04,0.000000,1
166.6,166.7,-45.4,-45.3,0.0,40.0,5.0,10.5,9.4757980231138306e-04,0.000000,1
166.6,166.7,-45.3,-45.2,0.0,40.0,5.0,10.5,1.2425231308153515e-03,0.000000,1
166.6,166.7,-45.2,-45.1,0.0,40.0,5.0,10.5,1.0467897573123927e-03,0.000000,1
166.6,166.7,-45.1,-45.0,0.0,40.0,5.0,10.5,6.6146366516146968e-04,0.000000,1
166.6,166.7,-45.0,-44.9,0.0,40.0,5.0,10.5,4.2149838715612657e-04,0.000000,1
166.6,166.7,-44.9,-44.8,0.0,40.0,5.0,10.5,3.0329078119747694e-04,0.000000,1
166.6,166.7,-44.8,-44.7,0.0,40.0,5.0,10.5,2.2662854324215139e-04,0.000000,1
166.7,166.8,-47.3,-47.2,0.0,40.0,5.0,10.5,8.6069187131734498e-05,1.068585,1
166.7,166.8,-47.2,-47.1,0.0,40.0,5.0,10.5,8.6231562032765388e-05,1.068585,1
166.7,166.8,-47.1,-47.0,0.0,40.0,5.0,10.5,8.6393674257540871e-05,1.068585,1
166.7,166.8,-47.0,-46.9,0.0,40.0,5.0,10.5,8.6555523312139974e-05,1.068585,1
166.7,166.8,-46.9,-46.8,0.0,40.0,5.0,10.5,8.6717108703648449e-05,1.068585,1
166.7,166.8,-46.8,-46.7,0.0,40.0,5.0,10.5,8.6878429939849894e-05,1.068585,1
166.7,166.8,-46.7,-46.6,0.0,40.0,5.0,10.5,8.7039486529185583e-05,1.068585,1
166.7,166.8,-46.6,-46.5,0.0,40.0,5.0,10.5,1.0611819171287867e-04,0.000000,1
166.7,166.8,-46.5,-46.4,0.0,40.0,5.0,10.5,1.1859139688708685e-04,0.000000,1
166.7,166.8,-46.4,-46.3,0.0,40.0,5.0,10.5,1.2204551524302141e-04,0.000000,1
166.7,166.8,-46.3,-46.2,0.0,40.0,5.0,10.5,1.3701336145207119e-04,0.000000,1
166.7,166.8,-46.2,-46.1,0.0,40.0,5.0,10.5,1.6579768108485927e-04,0.000000,1
166.7,166.8,-46.1,-46.0,0.0,40.0,5.0,10.5,1.6848421758391949e-04,0.000000,1
166.7,166.8,-46.0,-45.9,0.0,40.0,5.0,10.5,1.8767376400577820e-04,0.000000,1
166.7,166.8,-45.9,-45.8,0.0,40.0,5.0,10.5,2.3977338254112457e-04,0.000000,1
166.7,166.8,-45.8,-45.7,0.0,40.0,5.0,10.5,3.3716033063205757e-04,0.000000,1
166.7,166.8,-45.7,-45.6,0.0,40.0,5.0,10.5,4.3138100356338380e-04,0.000000,1
166.7,166.8,-45.6,-45.5,0.0,40.0,5.0,10.5,5.0209448212793319e-04,0.000000,1
166.7,166.8,-45.5,-45.4,0.0,40.0,5.0,10.5,6.9638863964925255e-04,0.000000,1
166.7,166.8,-45.4,-45.3,0.0,40.0,5.0,10.5,1.1667244224490099e-03,0.000000,1
166.7,166.8,-45.3,-45.2,0.0,40.0,5.0,10.5,1.5783401931978788e-03,0.000000,1
166.7,166.8,-45.2,-45.1,0.0,40.0,5.0,10.5,1.4430538909237750e-03,0.000000,1
166.7,166.8,-45.1,-45.0,0.0,40.0,5.0,10.5,8.5873220237817733e-04,0.000000,1
166.7,166.8,-45.0,-44.9,0.0,40.0,5.0,10.5,5.2588951969103812e-04,0.000000,1
166.7,166.8,-44.9,-44.8,0.0,40.0,5.0,10.5,3.4560373105767543e-04,0.000000,1
166.7,166.8,-44.8,-44.7,0.0,40.0,5.0,10.5,2.4888841709150744e-04,0.000000,1
166.7,166.8,-44.7,-44.6,0.0,40.0,5.0,10.5,1.8412369791773433e-04,0.000000,1
166.8,166.9,-47.4,-47.3,0.0,40.0,5.0,10.5,8.5906550048981352e-05,1.068585,1
166.8,166.9,-47.3,-47.2,0.0,40.0,5.0,10.5,8.6069187131710022e-05,1.068585,1
166.8,166.9,-47.2,-47.1,0.0,40.0,5.0,10.5,8.6231562032740872e-05,1.068585,1
166.8,166.9,-47.1,-47.0,0.0,40.0,5.0,10.5,8.6393674257516313e-05,1.068585,1
166.8,166.9,-47.0,-46.9,0.0,40.0,5.0,10.5,8.6555523312115376e-05,1.068585,1
